equipment_name,topic,chunk_text
F189425000 
Wiring Diagram, Insulator Wiring, 4911 
F189425100 
BOM & Assembly Drawing, 4911 EB Electronics Chassis Assy 
F188605000 
BOM & Assy Drawing, Cable Assy Chassis Wiring Harness, 4911 
A3003317000 
BOM & Assembly Drawing, Board to Board Wiring, 4911 
A3003318000 
Assembly Drawing, Lithium Battery Pack 
F189827000 
Manual, 4919 NA Test Box 
F140472915 
 
 
 
130673-955  Rev:  A 
 
Effective Date:  3/10/2015 
4911 EB - MicroVertilog (MVRT) Electronics Flask Assembly/Disassembly 
 
 
 
Page 8 of 31 
Uncontrolled when printed—confirm the correct revision is used 
Baker Hughes—Company Confidential 
Table 1: List of References 
Description 
Number 
Quality and Workmanship Standards Manual 
N80807 
Baker Atlas Part Marking Specification 
F059969000 
Crimping Specification 
F093703000 
Specifications, Solder (Low Temperature, Flux Core) 
F059798000 
Spec, Solder, Hi-Temp, Flux Core, AG1.5 / SN1-4 / P 


RTV Application Securing Techniques 
F059450001 
  
9 Quality Requirements 
All work performed is expected to conform to the instructions herein and to the procedures 
described in the company Workmanship Standards Manual (N80807). 
9.1 Compliance Inspections 
During testing of this product, specified assembly steps require inspection by QC or team 
personnel. The following symbols are located in the procedure where a QC inspection or team 
monitoring must take place: 
 
 
 
 
 
Indicates that a QC member must inspect the tool at this point in 
the process. Follow the review instructions recorded in the router 
sheets supplied with the assembly kit. Router signatures are 
required for QC steps contained within this procedure. 
 
 
9.2 Special Handling 
 To prevent damage to stranded Teflon wire, use only thermal wire strippers (F226804000), also 
called hot tweezers, to cut and remove insulation. 
 All AMO personnel must be adequately grounded before handling any electronic assemblies. 
Completed circuit boards must be stored in conductive-shielded packaging. 
 
 
NOTICE 
All static-guard wristbands must be connected to 
workbenches and worn by production personnel when 
handling assemblies with electronic circuitry and devices. 
 
 
130673-955  Rev:  A 
 
Effective Date:  3/10/2015 
4911 EB - MicroVertilog (MVRT) Electronics Flask Assembly/Disassembly 
 
 
 
Page 9 of 31 
Uncontrolled when printed—confirm the correct revision is used 
Baker Hughes—Company Confidential 
10 Devices and Auxiliary Equipment 
This section describes the Required Materials, Special Tooling, and Consumables required for the 
assembly/test procedure. 
10.1 Required Materials 
Table 2: Required Materials 
Qty 
Description 
BHI Part Number 
Supplier Part Number 
 
SEE BOMs 
 
 
 
 
 
 
  
10.2 Special Tooling 
Table 3: Special Tooling 
Qty 
Description 
BHI Part Number 
Supplier Part Number 
1 
ESD Mat and Wrist Grounding Strap 
N/A 
N/A 
1 
Soldering Station (High Temperature) 
N/A 
N/A 
1 
Digital Multimeter 
N/A 
Fluke Model 87 
(or approved 
equivalent) 
1 
Thermal Wire Strippers 
(Hot Tweezers) 
A2007541000 
(or approved 
equivalent) 
N/A 
1 
Heat Gun 
N/A 
Steinel Model HG 
2310 LCD 
(or approved 
equivalent) 
1 
Oscilloscope 
N/A 
N/A 
1 
4921 XA VRTM USB Interface Panel 
(KIT) 
F140550000 
 
1 
4919 NA VRTM Catwalk Test Box 
(KIT) 
F140472000 
 
1 
Crimp Positioner M22520/2-02 
N790-500-047 
 
1 
Crimp Tool M22520/2-01 
F265823000 
 
5 
Contact Ins/Rem Tool M81969/14-10 
(20 D, Red/Org) 
F265822000 
 
 
130673-955  Rev:  A 
 
Effective Date:  3/10/2015 
4911 EB - MicroVertilog (MVRT) Electronics Flask Assembly/Disassembly 
 
 
 
Page 10 of 31 
Uncontrolled when printed—confirm the correct revision is used 
Baker Hughes—Company Confidential 
Table 3: Special Tooling 
Qty 
Description 
BHI Part Number 
Supplier Part Number 
1 
Molex Hand Crimp Tool or equivalent 
TBD 
Molex Series T9999 
P/N 63819-1300 or 
63811-1000 
1 
Molex Hand Insertion Tool or 
equivalent 
TBD 
Molex Series T9999 
P/N 11-02-0001 
1 
Molex Manual Extraction Tool or 
equivalent 
TBD 
Molex Series T9999 
P/N 11-03-0002 
1 
Harwin Connector Separator Tool 
A2008201000 
Harwin T5746 
1 
Harwin Crimp Positioner Tool 
10093997 
Harwin T5747 
1 
Harwin Contact Ins/Rem Tool 
F234656000 
Harwin Z80-280 
1 
VRTM Connector INS/REM Tool 
F191034000 
N/A 
  
11 Consumables 
Consumable materials (typically Loctite, RTV, grease, etc.) are stocked on the production floor and 
used for multiple assembly jobs. They are typically listed on the bill of materials (BOM), but are not 
always supplied as part of the assembly kit because production procures many of the items directly 
from an outside vendor. 
Table 4: Consumables 
Description 
Number 
Solder, Hi-Temp W/Flux .032 inch/.81 MM/22 AWG 
F226055000 
Adhesive Silicone RTV 3145 
F223376000 
Kapton Tape 
F259855000 
3/4-Inch Wide Kapton Tape 
F223378000 
Grease, Lubriplate high temp 930-AA or Equivalent 
F205933000 
or GREASE,KRYTOX,GPL-206 
A2002594000 
Loc-tite 242 Removable thread locking compound, medium strength, 
blue 
F222043000 
 
 
  
 
 
 
130673-955  Rev:  A 
 
Effective Date:  3/10/2015 
4911 EB - MicroVertilog (MVRT) Electronics Flask Assembly/Disassembly 
 
 
 
Page 11 of 31 
Uncontrolled when printed—confirm the correct revision is used 
Baker Hughes—Company Confidential 
12 Assembly/Disassembly Procedure 
 
 
 
Note 
 
Numbers in Brackets [ ] in this document correspond to the item 
numbers on the BOM and numbers in Parenthesis ( ) correspond to 
part numbers. 
 
 
12.1 Seal Head Assembly, 4911 EB (F188603000) 
12.1.1 Assembly 
Step/Initial 
Action 
Time/Step 
1.____ 
Apply Lubriplate or an equivalent high-temperature grease to the four 
(4) AS-130 FKM Dur-95 Blue-Dot O-rings (F243095130) and the o-
ring grooves on 4911 Seal Head (F189390000).  Install the o-rings 
into the grooves as shown in Figure 1. 
Figure 1 
 
 
2.____ 
After applying Loctite or an equivalent thread locker to the extra fine 
threads of circular connector on the Seal Head Wiring Assembly 
(F189429000), thread the circular connector into the Seal Head after 
carefully sliding the wiring assembly through the seal head as shown 
in Figure 1. 
 
3.____ 
Apply Lubriplate or an equivalent high-temperature grease to the 
grooves on the Male Plug Electrical Bulkhead Pressure Connector 
(F189391000) and one AS-123 FKM Dur-95 Blu-Dot O-ring.  Install 
the o-ring into the groove on the bulkhead connector as shown in 
Figure 1.   
Prior to installing the pressure connector, verify that the connector has 
good insulation resistance using a megohmeter between conductors 
and to the connector body.  Check the insulation resistance for all 
conductors with the megohmeter set to 250 V.  Acceptable insulation 
resistance for each conductor should be greater than or equal to 1000 
MOhms. 
 
4.____ 
Carefully pull the PEEK connector (socket retainer) on the Seal Head 
Wiring Assembly (F189429000) out of the Seal Head.  Align the 
keyway on the socket retainer and the keyway on the Male Plug 
Electrical Bulkhead Pressure Connector (F189391000), and then 
push the pressure connector onto the socket retainer. 
 
 
130673-955  Rev:  A 
 
Effective Date:  3/10/2015 
4911 EB - MicroVertilog (MVRT) Electronics Flask Assembly/Disassembly 
 
 
 
Page 12 of 31 
Uncontrolled when printed—confirm the correct revision is used 
Baker Hughes—Company Confidential 
Step/Initial 
Action 
Time/Step 
5.____ 
Thread the #4-40 x 1.25 inch long socket head cap screw 
(F250339000, pre-installed in the socket retainer) into the center 
threaded hole on the side of the pressure connector with pins in order 
to secure the parts together. 
 
6.____ 
Insert the Male Plug Pressure Connector into the Seal Head by 
aligning the keyways of the connector with that on the seal head, 
making sure not to pinch any wires and also verifying that the o-ring 
has properly sealed.  The connector will be fully seated when the 
snap ring groove in the seal head is fully visible. 
 
7.____ 
Using a set of snap ring pliers, install the SST Snap Ring 
(F265833000) as shown in Figure 1 to retain the pressure connector. 
 
8.____ 
Prepare to install the two 4912 split collars (F188633000) by applying 
Lubriplate or equivalent high temperature grease to the inner diameter 
and ends of the split nut collars as well as the bearing surfaces of the 
seal head as shown in Figure 2. 
Figure 2 
 
 
9.____ 
Complete the installation of the 4912 split nut collars (F188633000) 
onto the seal head (F189390000) by installing the two halves of each 
split collar over the bearing surfaces indicated in Figure 2 and 
securing the two halves together using the #4-40 x 0.375 inch long 
SST socket head cap screws (F230745000) included with the split 
collar. 
 
 
Note 
 
Do not mix the halves of the two split collars or the threads 
on the split collar halves will not align.  Each split collar 
assembly is provided as a matched, machined pair and the 
two halves must always stay together. 
 
 
 
 
 
130673-955  Rev:  A 
 
Effective Date:  3/10/2015 
4911 EB - MicroVertilog (MVRT) Electronics Flask Assembly/Disassembly 
 
 
 
Page 13 of 31 
Uncontrolled when printed—confirm the correct revision is used 
Baker Hughes—Company Confidential 
Step/Initial 
Action 
Time/Step 
10.____ 
The completed seal head assembly is shown in Figure 3 below.  
Using a DMM (Digital Multi-Meter), proceed with assembly final 
inspection by verifying the continuity and pinout of the seal head 
assembly per wiring diagram F189429100. 
Figure 3 
 
 
12.1.2 Disassembly 
 
Step/Initial 
Action 
Time/Step 
1.____ 
Remove the 4912 Split Nut Collars (F188633000) by removing the two 
screws which secure the two halves of each split collar together.  
Using a pick or small flat blade screwdriver, pry the two halves of the 
split collar apart and remove from the seal head sub housing as 
shown in Figure 2. 
 
2.____ 
Remove the Snap Ring (F265833000) shown in Figure 1 and pull the 
Male Plug Electrical Bulkhead Pressure Connector (F189391000) 
using the VRTM Connector Insertion Removal Tool (F191034000).  
Use care not to pull the wiring harness out too far or wire damage may 
occur. 
 
3.____ 
Remove the #4-40 x 1.25 inch long socket head cap screw 
(F250339000) from the center hole of the PEEK Connector Socket 
Retainer shown in Figure 1. 
 
 
130673-955  Rev:  A 
 
Effective Date:  3/10/2015 
4911 EB - MicroVertilog (MVRT) Electronics Flask Assembly/Disassembly 
 
 
 
Page 14 of 31 
Uncontrolled when printed—confirm the correct revision is used 
Baker Hughes—Company Confidential 
Step/Initial 
Action 
Time/Step 
4.____ 
Carefully pull the socket retainer off of the back side of the Male Plug 
Electrical Bulkhead Pressure Connector (F189391000). 
 
5.____ 
Unthread the circular connector on the Seal Head Wiring Assembly 
(F189429000) from the 4911 Seal Head (F189390000).  Then, 
carefully pull the harness through and out of the 4911 Seal Head. 
 
12.2 Insulator/Heat Sink/Battery Chassis Assembly, 4911 EB (F188604000) 
12.2.1 Assembly 
 
Step/Initial 
Action 
Time/Step 
1.____ 
Insert the 4911 Insulator Wiring Assembly (F189425000) into the 
Battery Heat Sink Chassis (F189405000) as shown in Figure 4 below. 
Figure 4 
 
 
 
130673-955  Rev:  A 
 
Effective Date:  3/10/2015 
4911 EB - MicroVertilog (MVRT) Electronics Flask Assembly/Disassembly 
 
 
 
Page 15 of 31 
Uncontrolled when printed—confirm the correct revision is used 
Baker Hughes—Company Confidential 
Step/Initial 
Action 
Time/Step 
2.____ 
After applying Loctite or an equivalent removable thread locker, attach 
the 4911 Insulator Connector Cap (F189427000) to the base of the 
Insulator (F189407000) with three (3) #10-24 X .50 inch long SST 
Socket Head Cap Screws (F229883000) as shown in Figure 5.   
Apply Loctite to the external threads on the Insulator and then thread 
the insulator into the Battery Heat Sink Chassis (F189405000), making 
sure to pull the insulator wiring through the Insulator and Insulator Cap.  
Tighten the insulator securely by hand in order to prevent insulator 
breakage due to being over-torqued. 
Figure 5 
 
 
 
Note 
 
Make sure that none of the insulator wires are pinched and 
wires pass through the Insulator Cap. 
 
 
 
 
3.____ 
Per the Insulator Wiring Diagram (F188604100) pull the Black wire 
coming from the Socket Connector located in position “d” up through 
the Battery slot closest to the Insulator as shown in Figure 6. 
Figure 6 
 
 
4.____ 
Pull the Black wire coming from the Socket Connector located in 
position “e” up through the other Battery slot as shown in Figure 6. 
 
5.____ 
Trim the two (2) Black wires from steps 8 and 9 so that there is 
approximately 2 inch of excess wire available. 
 
6.____ 
Pull the two (2) Red wires emerging from connector location “a” and “b” 
respectively up through the center slot for the switch, as shown in 
Figure 6. 
 
 
130673-955  Rev:  A 
 
Effective Date:  3/10/2015 
4911 EB - MicroVertilog (MVRT) Electronics Flask Assembly/Disassembly 
 
 
 
Page 16 of 31 
Uncontrolled when printed—confirm the correct revision is used 
Baker Hughes—Company Confidential 
Step/Initial 
Action 
Time/Step 
7.____ 
Trim the two (2) Red wires so there is approximately 1 inch to 1.5 inch 
of length in the wire which will extend outside of the battery heat sink 
chassis. 
 
8.____ 
Using thermal wire strippers, strip 1/8 inch of wire off the ends of the 
four wires from step 8, 9 and 11. 
 
9.____ 
Using low temperature leaded solder, solder the Red wires onto the 
C&K 2 P-2 T Switch (F265839000) as shown in the Wiring Diagram 
(F189425100).  Prior to soldering, place a 3/8 inch long piece of shrink 
tubing over the wire and shrink the tubing in place once the wires have 
been soldered to the switch. 
 
10.____ 
Cut two (2) 4 inch pieces of Teflon E 26 GA 600 V Red Wire 
(F222089002) and strip 1/8 inch of jacketing from either end. 
 
11.____ 
Using a low temperature solder, solder the two (2) Red extension wires 
onto the C&K 2 P-2 T Switch as shown in the Wiring Diagram 
(F189425100).  Prior to soldering, place a 3/8 inch long piece of shrink 
tubing over the wire and shrink the tubing in place once the wires have 
been soldered to the switch. 
 
12.____ 
Pull the Red wires through the Switch slot and into their appropriate 
Battery Slots, as shown in Figure 6. 
 
13.____ 
Attach the Switch to the Heat Sink Chassis with two (2) #4-40 X .25 
long SST Socket Head Cap Screws (F208565000) after applying 
Loctite as shown in Figure 4. 
 
14.____ 
Cut a 16 inch long piece of a #5 Varflex Non-Fray Sleeve 
(F265835000) and slide the sleeve onto the Insulator Wiring and pull it 
as far along the wires as possible. 
 
15.____ 
After applying Loctite, attach each of the four (4) Hold Down Tabs 
(F189414000) over the insulator wiring securing the harness to the 
battery heat sink chassis with two (2) #6-32 X .25 long SST Socket 
Head Cap Screws (F229970000) per hold down tab as shown in  
Figure 4. 
 
 
130673-955  Rev:  A 
 
Effective Date:  3/10/2015 
4911 EB - MicroVertilog (MVRT) Electronics Flask Assembly/Disassembly 
 
 
 
Page 17 of 31 
Uncontrolled when printed—confirm the correct revision is used 
Baker Hughes—Company Confidential 
Step/Initial 
Action 
Time/Step 
16.____ 
Insert the Crimp Positioner (N790-500-047) into the Crimp Tool 
(F265823000) as shown in Figure 7 and then set the dial on the handle 
of the crimp tool to position #2. 
Figure 7 
 
 
17.____ 
Strip approximately 1/8 inch off of one end of all the wires that are 
emerging from the end of the Insulator Cap. 
 
18.____ 
Insert the stripped end of each wire into the Contact Pin (F265809000) 
and crimp the contact pin onto all wires from Step 22 as shown in 
Figure 7.  Fully squeeze the handles of the crimp tool until the 
mechanism releases the handle indicating that the crimp is complete.  
Repeat this process for all of the remaining wires in the bundle. 
 
19.____ 
Insert all of the pins into the 39 Conductor Circular Plug Connector 
(F265819000) in the locations indicated on the 4911 Insulator Wiring 
Diagram (F189425100).  The pins can either be inserted carefully by 
hand or with the aid of the Insertion/Removal Tool (F265817000) listed 
above.  Be sure to insert the pins until a mechanical lock can be 
established, recognized by a metallic click as the socket is fully seated 
within the connector. 
 
20.____ 
After applying Loctite, thread the 39 Conductor Circular Plug 
Connector into the open end of the Insulator Cap being careful not to 
damage the wiring as it is fed in. 
 
21.____ 
As shown in the Insulator Wiring Diagram, attach the two (2) Red wires 
and the two (2) Black wires (from both sides of the switch) to four (4) 
Female Crimp Terminals (F265838000) using Molex Crimp Tool 
63819-1300, 63811-1000 or equivalent. 
 
 
130673-955  Rev:  A 
 
Effective Date:  3/10/2015 
4911 EB - MicroVertilog (MVRT) Electronics Flask Assembly/Disassembly 
 
 
 
Page 18 of 31 
Uncontrolled when printed—confirm the correct revision is used 
Baker Hughes—Company Confidential 
Step/Initial 
Action 
Time/Step 
22.____ 
Insert the Female Crimp Terminals into the Molex Battery Connector 
housing (F265840000) by hand and then insert fully by carefully 
pushing on the end of the crimp terminal with a pick or by using Molex 
Hand Insertion Tool 11-02-0001 (or equivalent). 
 
23.____ 
Insert the two (2) 8-Cell Lithium Battery Packs (F189827000) into the 
Battery Heat Sink as shown in Figure 8, and then plug in the battery 
pack connectors to the mating plugs on the chassis. 
Figure 8 
 
 
24.____ 
Check the battery voltages on the two (2) 8-Cell Lithium Battery Packs 
(F189827000) by using the battery check procedure in the 4919 NA 
Manual (F140472915). 
 
25.____ 
Place two (2) Battery Retainers (F189406000) onto the Battery Heat 
Sink chassis as shown in Figure 8. 
 
26.____ 
Install the eight (8) AS-221 FKM Dur-95 O-rings (F259262221) into the 
grooves of the Battery Heat Sink Assembly as shown in the assembly 
drawing F188604000. 
 
27.____ 
Apply RTV to all fasteners once the assembly has been tested. 
 
12.2.2 Disassembly 
 
Step/Initial 
Action 
Time/Step 
1.____ 
Remove the eight (8) AS-221 FKM Dur-95 O-rings (F259262221) from 
the Battery Heat Sink Insulator Assembly. 
 
2.____ 
Remove the two (2) Battery Retainers (F189406000) as shown in 
Figure 8. 
 
3.____ 
Remove the two (2) 8-Cell Lithium Battery Packs (F189827000) from 
the chassis and unplug the connectors. 
 
 
130673-955  Rev:  A 
 
Effective Date:  3/10/2015 
4911 EB - MicroVertilog (MVRT) Electronics Flask Assembly/Disassembly 
 
 
 
Page 19 of 31 
Uncontrolled when printed—confirm the correct revision is used 
Baker Hughes—Company Confidential 
Step/Initial 
Action 
Time/Step 
4.____ 
Remove the C&K 2 P-2 T Switch (F265839000) by removing its two 
retaining screws. 
 
5.____ 
Unsolder the wiring attached to the switch. 
 
6.____ 
Remove the Hold Down Tabs (F189414000) from the chassis in order 
to free the wiring harness by removing the retaining screws that are 
securing the tabs to the Battery Heat Sink Chassis. 
 
7.____ 
Remove the 39-Conductor Circular Plug Connector (F265819000) 
from the Insulator Connector Cap (F189427000) and then carefully 
pull the wire harness out far enough so that the contacts can be 
removed from the connector.  Remove all wired contacts from the 
connector using Contact Ins/Rem Tool M81969/14-10 (F265822000). 
 
8.____ 
Remove all wired contacts from the connector using Contact Ins/Rem 
Tool M81969/14-10 (F265822000). 
 
9.____ 
Carefully unthread the Modified 39-Socket Connector (F189328000) 
located on the 4911 Wiring Harness Assembly (F189425000) from the 
Battery Heat Sink Chassis and slide out the wiring harness from the 
chassis. 
 
12.3 Electronics Chassis Assembly, 4911 EB (F188605000) 
12.3.1 Assembly 
 
Step/Initial 
Action 
Time/Step 
1.____ 
Inspect the 4911 Electronics Card Sub (F189398000) for any signs of 
damage paying close attention to the presence of varnish on the areas 
shown in Figure 9. 
 If the varnish is missing or damaged, apply new High Temp 
Varnish.  Allow the Card Sub to air dry, then apply another coat 
and allow to air dry again. 
Figure 9 
 
 
 
 
130673-955  Rev:  A 
 
Effective Date:  3/10/2015 
4911 EB - MicroVertilog (MVRT) Electronics Flask Assembly/Disassembly 
 
 
 
Page 20 of 31 
Uncontrolled when printed—confirm the correct revision is used 
Baker Hughes—Company Confidential 
Step/Initial 
Action 
Time/Step 
2.____ 
Wrap the EMI Gasket Strip (F265828000) around the Card Sub and 
attach it using six (6) #6-32 X .375 Long SST Button Head Cap Screws 
(F246124000) as shown in Figure 9.  Do not overlap the EMI Gasket. 
 
3.____ 
Orient the MUX24 D-R (PCB A3003301500) and the MUX24 A-R 
(PCB A3003302500) on the Sub as shown in Figure 10 and fasten it 
down with #4-40 x 1/4 inch SST screws (F208565000) in 9 locations 
as shown. Use thread locker, (F222043000) Loctite® 242, for all 
screws. 
Figure 10 
 
1 
Screw Location 
2 
MUX24 D-R PCB A3003301500 
3 
Screw Location 
4 
MUX24 A-R PCB A3003302500 
5 
Screw Location 
6 
Screw Location 
7 
Screw Location 
8 
Board to Board Harness 
Connection A3003318000 
9 
Screw Location 
 
 
 
 
 
 
130673-955  Rev:  A 
 
Effective Date:  3/10/2015 
4911 EB - MicroVertilog (MVRT) Electronics Flask Assembly/Disassembly 
 
 
 
Page 21 of 31 
Uncontrolled when printed—confirm the correct revision is used 
Baker Hughes—Company Confidential 
Step/Initial 
Action 
Time/Step 
4.____ 
Further fasten the MUX24 D-R Board with a #4-40 x 3/8 inch SST 
screw (F230745000) at each of the two middle mounting hole locations 
by; First, supporting the bottom side of the board with an open center 
Brass Spacer (A2007689000) at each of the two locations; Second, 
insert the screw thru both the hole on the MUX24 board and the Brass 
Spacer, then fastening the screw into the 4911 Electronic Card Sub. 
See below Figure 11. Use thread locker (F222043000), Loctite® 242 
for all screws. 
Figure 11 
 
 
5.____ 
Connect the Board to Board Harness (A3003318000) between the 
MUX24 D-R and the MUX24 A-R cards as shown [as Item 8] in  
Figure 10. Secure with RTV. 
 
6.____ 
Lightly apply Loctite® 242 (F222043000) to the external threads of the 
Bendix connector on the Cable Harness (A3003317000). 
Figure 12 
 
1 
Bendix Connector 
2 
Open Ended Red Conductor 
 
 
 
 
130673-955  Rev:  A 
 
Effective Date:  3/10/2015 
4911 EB - MicroVertilog (MVRT) Electronics Flask Assembly/Disassembly 
 
 
 
Page 22 of 31 
Uncontrolled when printed—confirm the correct revision is used 
Baker Hughes—Company Confidential 
Step/Initial 
Action 
Time/Step 
7.____ 
Fasten and tighten the Bendix connector onto the threaded end of the 
Electronics Card Sub by first feeding the wiring harness through the 
open channel that runs down from the threaded end on the Sub as 
shown below in Figure 13. 
Figure 13 
 
 
8.____ 
Connect the two 20-pin Harwin connector on the Cable Harness into 
the P5 and P6 connector locations on the MUX24 A-R board as shown 
below. Secure with RTV. 
 
 
Note 
 
The P5 connector contains some solid color conductors, 
whereas the P6 connector contains only striped wires. 
 
 
Figure 14 
 
 
 
130673-955  Rev:  A 
 
Effective Date:  3/10/2015 
4911 EB - MicroVertilog (MVRT) Electronics Flask Assembly/Disassembly 
 
 
 
Page 23 of 31 
Uncontrolled when printed—confirm the correct revision is used 
Baker Hughes—Company Confidential 
Step/Initial 
Action 
Time/Step 
9.____ 
Lay the remaining conductors and harness over the MUX24 D-R board 
as shown in figure below. Assemble the Electronic Sub Cap 
(F189399000) over the Board to Board Harness and secure it with one 
AS-221 FKM Dur-75 2-YLW Dot O-Ring (F259262221) around the Sub 
and the Sub Cap. 
Figure 15 
 
1 
Electronic Sub Cap (F189399000 Rev. C) 
 
 
 
10.____ 
Secure the black ground wire of the Cable Harness onto the remaining 
opened screw hole on the upper right hand corner of MUX24 D-R 
board with a #4-40 x 3/8 inch SST screw (F230745000) as shown 
below. Use thread locker, Loctite® 242, for the screw and then secure 
with RTV. 
Figure 16 
 
 
 
130673-955  Rev:  A 
 
Effective Date:  3/10/2015 
4911 EB - MicroVertilog (MVRT) Electronics Flask Assembly/Disassembly 
 
 
 
Page 24 of 31 
Uncontrolled when printed—confirm the correct revision is used 
Baker Hughes—Company Confidential 
Step/Initial 
Action 
Time/Step 
11.____ 
Feed the Red wire in through the hole in the end of the Sub and plug in 
the 8 pin Harwin Connector of the Cable Harness into the P2 
connector on the MUX24 D-R board as shown below and secure with 
RTV. 
Figure 17 
 
1 
P2 Connector 
2 
8 Pin Harwin Connector 
 
 
 
12.____ 
Solder the Brass Terminator (F189396000) onto the open ended Red 
wire from Figure 12 and place shrink tube over the soldered interface 
as shown below. 
Figure 18 
 
 
13.____ 
Insert the Brass Terminator into the center hole on the Contact 
Insulator (F189395000) as shown in below figure, and secure the 
Brass Terminator onto the Contact Insulator with the Brass Contact 
(F189394000) from the opposite side. 
Figure 19 
 
1 
P2 Connector 
2 
8 Pin Harwin Connector 
 
 
 
 
130673-955  Rev:  A 
 
Effective Date:  3/10/2015 
4911 EB - MicroVertilog (MVRT) Electronics Flask Assembly/Disassembly 
 
 
 
Page 25 of 31 
Uncontrolled when printed—confirm the correct revision is used 
Baker Hughes—Company Confidential 
Step/Initial 
Action 
Time/Step 
14.____ 
Rotate the Contact Insulator against the Electronics Card Sub until the 
clearance holes on the Contact Insulator is in-line with the threaded 
holes on the Card Sub. Secure using two #10-24 x 5/8 inch Lg. screws 
(F243458000) through the two clearance holes and tighten them into 
the two tapped holes at the end of the Sub (F189398000). Use thread 
locker, Loctite 242 for the screws. 
Figure 20 
 
 
15.____ 
Terminate the Yellow/Green Striped Wire and the Yellow/Red Striped 
Wire on the Cable Harness (A3003317000) in shrink tubing as shown 
below.  These wires are not used in the 4911 EB. 
Figure 21 
 
 
 
130673-955  Rev:  A 
 
Effective Date:  3/10/2015 
4911 EB - MicroVertilog (MVRT) Electronics Flask Assembly/Disassembly 
 
 
 
Page 26 of 31 
Uncontrolled when printed—confirm the correct revision is used 
Baker Hughes—Company Confidential 
Step/Initial 
Action 
Time/Step 
16.____ 
Bundle all of the wiring on top of the MUX24 D-R with TIE WRAPS and 
secure the bundle by wrapping Kapton tape around in various 
locations as shown below.  The Kapton tape should not wrap around 
over top of itself on the bottom side of the chassis.  Orient the ends of 
the tape at either the center bottom of the chassis (without overlap) or 
allow the ends of the tape to overlap on top of the circuit board. 
Figure 22 
 
 
 
Note 
 
Overlapping the tape on the bottom of the chassis could 
cause the tape to bunch up when installed in the 4911 
Flask Housing, causing the Electronics Card Sub to get 
stuck in the flask housing. The tape should be flat and free 
of bumps on the bottom side of the chassis. 
 
 
 
 
17.____ 
Secure the wiring harness on the MUX24 A‐R board by wrapping 
Kapton tape around in various locations as shown below. 
The Kapton tape should not wrap around over top of itself on the 
bottom side of the chassis.  Orient the ends of the tape at either the 
center bottom of the chassis (without overlap) or allow the ends of the 
tape to overlap on top of the circuit board. 
 
 
Note 
 
Overlapping the tape on the bottom of the chassis could 
cause the tape to bunch up when installed in the 4911 
Flask Housing, causing the Electronics Card Sub to get 
stuck in the flask housing. The tape should be flat and free 
of bumps on the bottom side of the chassis. 
 
 
Figure 23 
 
 
 
130673-955  Rev:  A 
 
Effective Date:  3/10/2015 
4911 EB - MicroVertilog (MVRT) Electronics Flask Assembly/Disassembly 
 
 
 
Page 27 of 31 
Uncontrolled when printed—confirm the correct revision is used 
Baker Hughes—Company Confidential 
Step/Initial 
Action 
Time/Step 
18.____ 
Install the remaining three (3) AS-221 FKM Dur-75 2-Yellow Dot O-
Rings (F259262221) in the locations shown in Figure 24. 
Figure 24 
 
 
12.3.2 Disassembly 
 
Step/Initial 
Action 
Time/Step 
1.____ 
Remove the four (4) AS-221 FKM Dur-75 2-YLW Dot O-Rings 
(F259262221) as shown in Figure 24. 
 
2.____ 
Remove the Kapton Tape from overtop of the circuit boards. 
 
3.____ 
Remove the screws which retain the Contact Insulator to the 
Electronics Card Sub as shown in Figure 20. 
 
4.____ 
Remove the Brass Contact from the Brass Terminator as shown in 
Figure 20. 
 
5.____ 
Unsolder the Brass Terminator from the Red Wire that is attached to it 
and feed the Red wire back through the Card Sub. 
 
6.____ 
Remove the board to board wiring harness from between the two 
circuit boards using the Harwin Connector Separator Tool 
(A2008201000).    
 
NOTICE 
Failure to use the connector separator tool may 
result in breakage of the metal retainer clips on the 
Harwin circuit board connector headers.  The 
board or the header connectors would then need to 
be replaced.  
 
 
 
 
130673-955  Rev:  A 
 
Effective Date:  3/10/2015 
4911 EB - MicroVertilog (MVRT) Electronics Flask Assembly/Disassembly 
 
 
 
Page 28 of 31 
Uncontrolled when printed—confirm the correct revision is used 
Baker Hughes—Company Confidential 
Step/Initial 
Action 
Time/Step 
7.____ 
Using the Harwin Connector Separator Tool (A2008201000), remove 
the wire harness plug connectors from the circuit boards at connector 
P2 on the MUX24 D-R circuit board and connectors P5 and P6 on the 
MUX24 A-R circuit board. 
 
NOTICE 
Failure to use the connector separator tool may 
result in breakage of the metal retainer clips on the 
Harwin circuit board connector headers.  The 
board or the header connectors would then need to 
be replaced.  
 
 
 
8.____ 
Remove the 4911 electronics chassis wiring harness from the 
electronics card sub by unscrewing the Bendix connector from the 
downhole end of the Electronics Chassis Assembly as shown in 
Figure 13. 
 
9.____ 
Remove the MUX24 A-R and MUX24 D-R circuit boards from the 
chassis by removing all retaining screws. 
 
12.4 Single Conductor Top Assembly, 4911 EB (F189417000) 
12.4.1 Assembly 
 
Step/Initial 
Action 
Time/Step 
1.____ 
Using Lubriplate or equivalent high temperature grease, lubricate the 
AS-009 Viton Dur-95 Blu-Dot O-ring (F243095009) and the groove on 
the Single Conductor Top Center Rod (F189419000) as shown in 
Figure 25.  Then, carefully install the o-ring in the o-ring groove on the 
